min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,n_windows,avg_HR,std_HR,min_HR,avg_ROI,std_ROI,min_ROI,total_PnL,avg_PnL,total_signals,avg_signals,avg_sharpe,min_sharpe,worst_dd,avg_pf,min_pf,avg_pct_pos_wk,avg_pool,avg_hhi,avg_top3,pos_windows,win_rate_windows,stability_score
0.75,30,6,YES,0.0,0.7,5,0.46297999999999995,0.09845017521568969,0.3027,-1.15,19.348484436771784,-31.88,968.0,193.6,1650,330.0,0.716,-3.24,11983.2,2.526,0.17,0.5978,72.2,0.12098,0.2706,2,0.4,-20.38824221838589
0.8,10,3,NO,0.0,0.5,5,0.33788,0.1628836916330177,0.101,21.032,49.48903080481573,-63.5,18132.0,3626.4,791,158.2,1.448,-5.54,12060.5,14.324000000000002,0.0,0.5156000000000001,229.4,0.15226,0.3612,4,0.8,-22.762515402407864
0.85,10,3,YES,0.0,0.5,5,0.26688,0.03586344936003785,0.2349,-3.4539999999999997,25.69696538504109,-31.2,-4881.0,-976.2,398,79.6,-1.392,-4.8,3694.1,1.024,0.09,0.37,93.8,0.14972000000000002,0.3548,2,0.4,-25.662482692520545
0.8,50,3,NO,0.0,0.7,5,0.54268,0.14591246348410403,0.375,4.918000000000001,38.2775204264853,-39.21,26139.0,5227.8,1288,257.6,0.7,-6.09,10442.4,32.086,0.14,0.5354,55.4,0.22702,0.33440000000000003,3,0.6,-25.98376021324265
0.8,50,6,NO,0.0,0.5,4,0.427925,0.27958472031449305,0.0165,47.254999999999995,98.6179596557679,-81.67,17282.0,4320.5,355,88.75,1.44,-5.46,9800.0,inf,0.0,0.6112500000000001,34.5,0.455625,0.54275,3,0.75,-26.554979827883958
0.75,10,3,YES,0.0,0.5,5,0.2592,0.03939854058210785,0.2069,-8.842,18.940338434146312,-29.7,-29842.0,-5968.4,2423,484.6,-2.596,-8.35,18865.5,0.728,0.02,0.3176,435.8,0.06676,0.2218,2,0.4,-27.222169217073155
0.7,10,3,YES,0.0,0.5,5,0.27602000000000004,0.030899951456272546,0.2369,-10.148,19.670383066935937,-25.95,-57578.0,-11515.6,5440,1088.0,-3.316,-9.08,27611.9,0.77,0.0,0.3,721.8,0.03452,0.1588,1,0.2,-27.768191533467967
0.85,30,3,YES,0.0,0.5,5,0.27576,0.0735985597685172,0.1739,-4.097999999999999,28.916753275566744,-31.32,-2896.0,-579.2,289,57.8,-1.018,-3.79,3242.3,1.1179999999999999,0.19,0.4166,42.6,0.20456,0.3876,1,0.2,-27.952376637783374
0.75,30,3,YES,0.0,0.5,5,0.2673,0.05917714930612998,0.2022,-3.6160000000000005,26.865504462042026,-36.49,-14624.0,-2924.8,1771,354.2,-1.8940000000000001,-7.8,17952.1,1.144,0.06,0.3398,182.0,0.0959,0.2862,2,0.4,-27.995752231021015
0.8,10,6,NO,0.0,0.5,4,0.42274999999999996,0.2723777462765023,0.0246,44.807500000000005,97.77493693000608,-79.82,17599.0,4399.75,361,90.25,1.3475,-4.84,9882.6,inf,0.01,0.6185,43.25,0.438625,0.52425,3,0.75,-28.025968465003032
0.8,30,6,NO,0.0,0.5,4,0.42274999999999996,0.2723777462765023,0.0246,44.807500000000005,97.77493693000608,-79.82,17599.0,4399.75,361,90.25,1.3475,-4.84,9882.6,inf,0.01,0.6185,42.25,0.438625,0.52425,3,0.75,-28.025968465003032
0.7,30,3,YES,0.0,0.5,5,0.27832,0.0421827808471656,0.2374,-8.214000000000002,23.17337545546613,-30.12,-33172.0,-6634.4,4308,861.6,-2.684,-8.27,26519.0,0.958,0.03,0.32,337.4,0.0513,0.19519999999999998,2,0.4,-28.836687727733064
0.8,10,3,ALL,0.0,0.5,5,0.29081999999999997,0.09580502074526158,0.1361,7.632,41.13483949160371,-55.19,-162.0,-32.4,1950,390.0,0.9019999999999999,-5.35,26208.9,2.6119999999999997,0.02,0.5266,229.4,0.11188000000000001,0.28840000000000005,4,0.8,-29.492419745801854
0.75,50,3,YES,0.0,0.5,5,0.26366,0.0703518514326382,0.1759,-5.86,25.746988173376707,-40.99,-14436.0,-2887.2,1483,296.6,-1.766,-6.95,17909.8,0.9120000000000001,0.08,0.3398,108.4,0.12072000000000001,0.2984,2,0.4,-31.030494086688353
0.7,50,3,YES,0.0,0.5,5,0.28236,0.047646175082581385,0.2291,-6.108,30.02028181080251,-33.05,-19502.0,-3900.4,3532,706.4,-2.194,-6.66,22774.0,1.074,0.07,0.34440000000000004,197.4,0.06996,0.21559999999999996,1,0.2,-31.033140905401254
0.8,50,6,ALL,0.0,0.7,5,0.47782,0.17841190262984138,0.2339,3.7159999999999984,44.111874025028676,-48.82,23468.0,4693.6,1473,294.6,1.266,-3.62,21754.5,inf,0.11,0.5598000000000001,29.2,0.30016000000000004,0.42300000000000004,2,0.4,-32.98593701251434
0.8,30,3,ALL,0.0,0.5,5,0.28472,0.10475882779031082,0.1227,11.372,53.7338070491939,-58.82,2710.0,542.0,1519,303.8,0.622,-5.05,24806.8,3.7339999999999995,0.01,0.4178,94.8,0.17936000000000002,0.3856,3,0.6,-33.14090352459695
0.8,30,6,ALL,0.0,0.7,5,0.47568,0.17670238255326381,0.2411,3.0700000000000016,43.90419968522374,-47.65,23867.0,4773.4,1498,299.6,1.154,-3.55,21601.2,inf,0.12,0.5598000000000001,35.8,0.2879,0.41159999999999997,2,0.4,-33.17709984261187
0.8,10,6,ALL,0.0,0.7,5,0.47568,0.17670238255326381,0.2411,3.0700000000000016,43.90419968522374,-47.65,23867.0,4773.4,1498,299.6,1.154,-3.55,21601.2,inf,0.12,0.5598000000000001,36.6,0.2879,0.41159999999999997,2,0.4,-33.17709984261187
0.75,30,6,YES,0.0,0.5,5,0.30366,0.10134987913164968,0.1352,-8.484,26.954563250032454,-51.89,-9283.0,-1856.6,956,191.2,-0.634,-3.88,12748.9,1.098,0.09,0.5065999999999999,72.2,0.13602,0.277,3,0.6,-37.52828162501623
0.75,10,6,YES,0.0,0.5,5,0.30366,0.10134987913164968,0.1352,-8.484,26.954563250032454,-51.89,-9283.0,-1856.6,956,191.2,-0.634,-3.88,12748.9,1.098,0.09,0.5065999999999999,74.2,0.13602,0.277,3,0.6,-37.52828162501623
0.75,50,6,YES,0.0,0.5,5,0.30308,0.10397894979273449,0.1303,-7.9860000000000015,27.960224069202308,-52.88,-8702.0,-1740.4,931,186.2,-0.4659999999999999,-3.9,12556.8,1.168,0.08,0.5288,61.8,0.14365999999999998,0.2866,3,0.6,-37.83011203460116
0.8,50,6,YES,0.0,0.7,5,0.44794,0.17139615806662645,0.2025,-5.384,34.61720136001754,-52.19,197.0,39.4,793,158.6,0.406,-3.69,12723.4,3.312,0.1,0.5032,29.2,0.22152,0.3774,2,0.4,-38.34960068000877
0.8,10,6,YES,0.0,0.7,5,0.44464000000000004,0.17204151533859494,0.2025,-6.233999999999999,34.68808484191654,-52.19,132.0,26.4,806,161.2,0.2620000000000001,-3.69,12723.4,3.342,0.1,0.5032,36.6,0.21103999999999998,0.3648,2,0.4,-39.235042420958266
0.8,30,6,YES,0.0,0.7,5,0.44464000000000004,0.17204151533859494,0.2025,-6.233999999999999,34.68808484191654,-52.19,132.0,26.4,806,161.2,0.2620000000000001,-3.69,12723.4,3.342,0.1,0.5032,35.8,0.21103999999999998,0.3648,2,0.4,-39.235042420958266
0.8,10,3,YES,0.0,0.5,5,0.26070000000000004,0.06137450610799243,0.1603,-1.8179999999999985,48.025544452926304,-49.47,-18293.0,-3658.6,1159,231.8,-2.238,-5.1,14148.4,1.05,0.06,0.362,229.4,0.10247999999999999,0.28440000000000004,1,0.2,-40.67177222646315
0.8,30,3,YES,0.0,0.5,5,0.26568,0.06827903777880878,0.1569,11.83,78.57328203658034,-49.73,-11505.0,-2301.0,867,173.4,-1.3319999999999999,-4.39,12632.4,1.65,0.06,0.382,94.8,0.16026,0.362,1,0.2,-42.37564101829017
0.8,50,3,ALL,0.0,0.5,5,0.26788,0.12644268266689063,0.0907,-3.265999999999999,40.67288507101507,-64.14,-3582.0,-716.4,1264,252.8,-0.09000000000000012,-4.66,23046.7,2.55,0.02,0.3644,55.4,0.22502,0.40279999999999994,3,0.6,-42.84444253550753
0.8,50,6,ALL,0.0,0.5,5,0.3163,0.19328907108266627,0.0429,9.872000000000002,68.10803381393417,-75.1,10610.0,2122.0,798,159.6,0.6699999999999999,-4.2,22456.1,378.71000000000004,0.05,0.48599999999999993,29.2,0.32348,0.4662,2,0.4,-46.71201690696708
0.8,10,6,ALL,0.0,0.5,5,0.31306,0.19468547197980648,0.0461,7.986,67.94548756172112,-74.38,10897.0,2179.4,810,162.0,0.5359999999999999,-4.16,22456.1,385.738,0.05,0.4788,36.6,0.31223999999999996,0.454,2,0.4,-48.30074378086056
0.8,30,6,ALL,0.0,0.5,5,0.31306,0.19468547197980648,0.0461,7.986,67.94548756172112,-74.38,10897.0,2179.4,810,162.0,0.5359999999999999,-4.16,22456.1,385.738,0.05,0.4788,35.8,0.31223999999999996,0.454,2,0.4,-48.30074378086056
0.85,50,3,YES,0.0,0.5,4,0.22065,0.059744148946431,0.1333,-11.62,46.15576309266988,-47.92,-3552.0,-888.0,219,54.75,-1.7075,-3.74,3653.1,0.9449999999999998,0.2,0.32075,30.25,0.27405,0.373,1,0.25,-49.07388154633494
0.8,50,3,YES,0.0,0.5,5,0.2407,0.0747336938736471,0.1222,-9.166,47.62776742615593,-55.37,-14727.0,-2945.4,719,143.8,-1.732,-4.26,11937.4,0.984,0.07,0.3464,55.4,0.21114000000000002,0.3588,2,0.4,-49.590883713077965
0.8,50,6,YES,0.0,0.5,5,0.269,0.1431713483906609,0.0604,-8.318000000000001,47.0169966076099,-70.73,-6472.0,-1294.4,441,88.2,-0.392,-3.91,12573.5,1.416,0.08,0.4394,29.2,0.25301999999999997,0.40679999999999994,2,0.4,-53.04549830380495
0.85,30,3,NO,0.0,0.5,4,0.35597500000000004,0.16863228981030495,0.1395,16.9025,100.7441791122445,-67.33,4476.0,1119.0,199,49.75,-1.92,-8.64,2339.8,5.57,0.0,0.48225,47.75,0.22565000000000002,0.36775,1,0.25,-53.66858955612224
0.8,30,6,YES,0.0,0.5,5,0.2652,0.14410848344216243,0.0604,-10.096000000000002,46.50332278450649,-70.73,-6501.0,-1300.2,447,89.4,-0.508,-3.91,12573.5,1.3639999999999999,0.08,0.43,35.8,0.24234,0.3936,2,0.4,-54.566661392253245
0.8,10,6,YES,0.0,0.5,5,0.2652,0.14410848344216243,0.0604,-10.096000000000002,46.50332278450649,-70.73,-6501.0,-1300.2,447,89.4,-0.508,-3.91,12573.5,1.3639999999999999,0.08,0.43,36.6,0.24234,0.3936,2,0.4,-54.566661392253245
0.8,30,3,NO,0.0,0.5,5,0.29356,0.19803379257086404,0.0734,-3.6060000000000003,69.91678289223555,-71.92,14215.0,2843.0,652,130.4,-1.114,-7.33,12174.5,15.316000000000003,0.0,0.45520000000000005,94.8,0.21326,0.3228,2,0.4,-60.140391446117775
0.85,50,3,NO,0.0,0.5,3,0.3162,0.23937900910480853,0.0556,31.83000000000001,144.03434069693242,-88.66,5027.0,1675.6666666666667,146,48.666666666666664,-1.4066666666666665,-5.99,1676.5,8.616666666666665,0.0,0.5,35.666666666666664,0.3766333333333334,0.4366666666666667,1,0.3333333333333333,-66.7851703484662
0.8,50,3,NO,0.0,0.5,5,0.28612,0.24397099622701054,0.0,-8.166,79.02758841063037,-100.0,11146.0,2229.2,545,109.0,-3.4859999999999998,-20.61,11026.7,8.462,0.0,0.4184,55.4,0.33354,0.4056,3,0.6,-77.67979420531519
